
participant,condition,block,input,stimulus,timestamp,xmousex,ymousey,region,triggered
m,1,1,gaze,flags,1448161764224,592,405,5,0
m,1,1,gaze,flags,1448161764324,593,407,5,0
m,1,1,gaze,flags,1448161764424,593,406,5,0
m,1,1,gaze,flags,1448161764524,590,407,5,0
m,1,1,gaze,flags,1448161764624,982,436,8,1
m,1,1,gaze,flags,1448161764724,987,433,8,0
m,1,1,gaze,flags,1448161764824,985,424,8,0
m,1,1,gaze,flags,1448161764923,987,425,8,0
m,1,1,gaze,flags,1448161765024,988,426,8,0
m,1,1,gaze,flags,1448161765124,1003,400,8,0
m,1,1,gaze,flags,1448161765223,992,382,8,0
m,1,1,gaze,flags,1448161765324,1006,407,8,0
m,1,1,gaze,flags,1448161765424,989,266,7,1
m,1,1,gaze,flags,1448161765524,986,230,7,0
m,1,1,gaze,flags,1448161765624,978,228,7,0
m,1,1,gaze,flags,1448161765724,974,228,7,0
m,1,1,gaze,flags,1448161765824,973,226,7,0
m,1,1,gaze,flags,1448161765924,973,225,7,0
m,1,1,gaze,flags,1448161766024,974,224,7,0
m,1,1,gaze,flags,1448161766125,974,224,7,0
m,1,1,gaze,flags,1448161766225,989,76,6,1
m,1,1,gaze,flags,1448161766325,979,83,6,0
m,1,1,gaze,flags,1448161766424,978,80,6,0
m,1,1,gaze,flags,1448161766525,978,75,6,0
m,1,1,gaze,flags,1448161766624,979,74,6,0
m,1,1,gaze,flags,1448161766724,978,72,6,0
m,1,1,gaze,flags,1448161766825,978,69,6,0
m,1,1,gaze,flags,1448161766924,722,100,-1,0
m,1,1,gaze,flags,1448161767025,565,105,3,1
m,1,1,gaze,flags,1448161767124,559,104,3,0
m,1,1,gaze,flags,1448161767225,546,107,3,0
m,1,1,gaze,flags,1448161767325,554,98,3,0
m,1,1,gaze,flags,1448161767424,560,93,3,0
m,1,1,gaze,flags,1448161767525,559,90,3,0
m,1,1,gaze,flags,1448161767625,556,90,3,0
m,1,1,gaze,flags,1448161767725,554,88,3,0
m,1,1,gaze,flags,1448161767825,554,86,3,0
m,1,1,gaze,flags,1448161767924,217,61,0,1
m,1,1,gaze,flags,1448161768026,210,71,0,0
m,1,1,gaze,flags,1448161768126,198,60,0,0
m,1,1,gaze,flags,1448161768226,197,63,0,0
m,1,1,gaze,flags,1448161768326,197,67,0,0
m,1,1,gaze,flags,1448161768426,195,66,0,0
m,1,1,gaze,flags,1448161768526,194,66,0,0
m,1,1,gaze,flags,1448161768627,193,68,0,0
m,1,1,gaze,flags,1448161768726,193,66,0,0
m,1,1,gaze,flags,1448161768826,192,248,1,1
m,1,1,gaze,flags,1448161768927,180,262,1,0
m,1,1,gaze,flags,1448161769026,180,263,1,0
m,1,1,gaze,flags,1448161769127,181,265,1,0
m,1,1,gaze,flags,1448161769226,180,266,1,0
m,1,1,gaze,flags,1448161769327,178,269,1,0
m,1,1,gaze,flags,1448161769426,179,269,1,0
m,1,1,gaze,flags,1448161769527,179,269,1,0
m,1,1,gaze,flags,1448161769626,507,274,-1,0
m,1,1,gaze,flags,1448161769726,514,261,-1,0
m,1,1,gaze,flags,1448161769827,520,272,-1,0
m,1,1,gaze,flags,1448161769927,521,261,-1,0
m,1,1,gaze,flags,1448161770026,597,265,4,1
m,1,1,gaze,flags,1448161770127,588,262,4,0
m,1,1,gaze,flags,1448161770226,589,256,4,0
m,1,1,gaze,flags,1448161770327,589,254,4,0
m,1,1,gaze,flags,1448161770426,590,251,4,0
m,1,1,gaze,flags,1448161770527,590,250,4,0
m,1,1,gaze,flags,1448161770627,590,248,4,0
m,1,1,gaze,flags,1448161770727,894,237,-1,0
m,1,1,gaze,flags,1448161770827,950,234,7,1
m,1,1,gaze,flags,1448161770927,953,232,7,0
m,1,1,gaze,flags,1448161771027,988,203,7,0
m,1,1,gaze,flags,1448161771127,982,206,7,0
m,1,1,gaze,flags,1448161771227,981,204,7,0
m,1,1,gaze,flags,1448161771327,981,202,7,0
m,1,1,gaze,flags,1448161771427,980,205,7,0
m,1,1,gaze,flags,1448161771527,978,205,7,0
m,1,1,gaze,flags,1448161771627,977,208,7,0
m,1,1,gaze,flags,1448161771727,990,361,-1,0
m,1,1,gaze,flags,1448161771827,981,368,-1,0
m,1,1,gaze,flags,1448161771927,981,372,-1,0
m,1,1,gaze,flags,1448161772027,981,374,-1,0
m,1,1,gaze,flags,1448161772127,980,376,-1,0
m,1,1,gaze,flags,1448161772227,978,378,8,1
m,1,1,gaze,flags,1448161772327,978,380,8,0
m,1,1,gaze,flags,1448161772427,977,382,8,0
m,1,1,gaze,flags,1448161772527,976,385,8,0
m,1,1,gaze,flags,1448161772628,981,389,8,0
m,1,1,gaze,flags,1448161772727,988,395,8,0
m,1,1,gaze,flags,1448161772827,995,398,8,0
m,1,1,gaze,flags,1448161772927,1003,400,8,0
m,1,1,gaze,flags,1448161773028,1006,401,8,0
m,1,1,gaze,flags,1448161773127,677,417,-1,0
m,1,1,gaze,flags,1448161773228,677,421,-1,0
m,1,1,gaze,flags,1448161773327,677,428,-1,0
m,1,1,gaze,flags,1448161773427,673,416,-1,0
m,1,1,gaze,flags,1448161773529,662,408,-1,0
m,1,1,gaze,flags,1448161773628,546,406,5,1
m,1,1,gaze,flags,1448161773729,300,422,-1,0
m,1,1,gaze,flags,1448161773829,298,417,-1,0
m,1,1,gaze,flags,1448161773928,543,401,5,1
m,1,1,gaze,flags,1448161774029,538,398,-1,0
m,1,1,gaze,flags,1448161774128,538,398,-1,0
m,1,1,gaze,flags,1448161774229,538,396,-1,0
m,1,1,gaze,flags,1448161774328,539,397,-1,0
m,1,1,gaze,flags,1448161774429,537,398,-1,0
m,1,1,gaze,flags,1448161774529,226,424,2,1
m,1,1,gaze,flags,1448161774628,226,425,2,0
m,1,1,gaze,flags,1448161774729,217,428,2,0
m,1,1,gaze,flags,1448161774828,212,429,2,0
m,1,1,gaze,flags,1448161774929,206,429,2,0
m,1,1,gaze,flags,1448161775028,200,428,2,0
m,1,1,gaze,flags,1448161775129,197,427,2,0
m,1,1,gaze,flags,1448161775228,192,426,2,0
m,1,1,gaze,flags,1448161775329,191,427,2,0
m,1,1,gaze,flags,1448161775429,191,427,2,0
m,1,1,gaze,flags,1448161775529,162,208,-1,0
m,1,1,gaze,flags,1448161775629,170,234,1,1
m,1,1,gaze,flags,1448161775729,180,252,1,0
m,1,1,gaze,flags,1448161775828,178,253,1,0
m,1,1,gaze,flags,1448161775929,181,253,1,0
m,1,1,gaze,flags,1448161776029,180,253,1,0
m,1,1,gaze,flags,1448161776128,180,257,1,0
m,1,1,gaze,flags,1448161776229,181,258,1,0
m,1,1,gaze,flags,1448161776329,182,261,1,0
m,1,1,gaze,flags,1448161776429,186,106,0,1
m,1,1,gaze,flags,1448161776529,186,95,0,0
m,1,1,gaze,flags,1448161776629,186,90,0,0
m,1,1,gaze,flags,1448161776729,188,90,0,0
m,1,1,gaze,flags,1448161776829,190,87,0,0
m,1,1,gaze,flags,1448161776929,386,78,-1,0
m,1,1,gaze,flags,1448161777030,412,81,-1,0
m,1,1,gaze,flags,1448161777130,193,60,0,1
m,1,1,gaze,flags,1448161777230,198,65,0,0
m,1,1,gaze,flags,1448161777330,198,60,0,0
m,1,1,gaze,flags,1448161777430,200,59,0,0
m,1,1,gaze,flags,1448161777530,199,60,0,0
m,1,1,gaze,flags,1448161777630,200,63,0,0
m,1,1,gaze,flags,1448161777730,204,67,0,0
m,1,1,gaze,flags,1448161777830,176,226,1,1
m,1,1,gaze,flags,1448161777931,180,227,1,0
m,1,1,gaze,flags,1448161778031,182,224,1,0
m,1,1,gaze,flags,1448161778130,185,222,1,0
m,1,1,gaze,flags,1448161778230,186,223,1,0
m,1,1,gaze,flags,1448161778331,188,225,1,0
m,1,1,gaze,flags,1448161778431,192,227,1,0
m,1,1,gaze,flags,1448161778531,200,230,1,0
m,1,1,gaze,flags,1448161778631,475,130,-1,0
m,1,1,gaze,flags,1448161778731,518,105,-1,0
m,1,1,gaze,flags,1448161778832,526,100,-1,0
m,1,1,gaze,flags,1448161778931,548,94,3,1
m,1,1,gaze,flags,1448161779032,545,92,3,0
m,1,1,gaze,flags,1448161779132,546,89,3,0
m,1,1,gaze,flags,1448161779232,547,89,3,0
m,1,1,gaze,flags,1448161779332,554,87,3,0
m,1,1,gaze,flags,1448161779432,557,82,3,0
m,1,1,gaze,flags,1448161779532,560,80,3,0
m,1,1,gaze,flags,1448161779632,561,80,3,0
m,1,1,gaze,flags,1448161779732,562,78,3,0
m,1,1,gaze,flags,1448161779833,562,77,3,0
m,1,1,gaze,flags,1448161779932,558,177,-1,0
m,1,1,gaze,flags,1448161780032,556,186,-1,0
m,1,1,gaze,flags,1448161780133,556,188,-1,0
m,1,1,gaze,flags,1448161780232,559,216,4,1
m,1,1,gaze,flags,1448161780332,560,229,4,0
m,1,1,gaze,flags,1448161780433,560,237,4,0
m,1,1,gaze,flags,1448161780532,564,252,4,0
m,1,1,gaze,flags,1448161780632,563,248,4,0
m,1,1,gaze,flags,1448161780732,563,248,4,0
m,1,1,gaze,flags,1448161780833,581,246,4,0
m,1,1,gaze,flags,1448161780932,586,244,4,0
m,1,1,gaze,flags,1448161781033,587,244,4,0
m,1,1,gaze,flags,1448161781132,587,245,4,0
m,1,1,gaze,flags,1448161781232,924,250,7,1
m,1,1,gaze,flags,1448161781333,926,241,7,0
m,1,1,gaze,flags,1448161781432,965,238,7,0
m,1,1,gaze,flags,1448161781532,973,226,7,0
m,1,1,gaze,flags,1448161781632,978,222,7,0
m,1,1,gaze,flags,1448161781732,986,224,7,0
m,1,1,gaze,flags,1448161781833,989,193,-1,0
m,1,1,gaze,flags,1448161781932,988,86,6,1
m,1,1,gaze,flags,1448161782032,988,80,6,0
m,1,1,gaze,flags,1448161782133,986,65,6,0
m,1,1,gaze,flags,1448161782232,983,61,6,0
m,1,1,gaze,flags,1448161782333,982,58,6,0
m,1,1,gaze,flags,1448161782432,982,54,6,0
m,1,1,gaze,flags,1448161782533,981,52,6,0
m,1,1,gaze,flags,1448161782632,981,50,6,0
m,1,1,gaze,flags,1448161782733,981,46,6,0
m,1,1,gaze,flags,1448161782833,981,44,6,0
m,1,1,gaze,flags,1448161782933,974,147,6,0
m,1,1,gaze,flags,1448161783033,969,155,-1,0
m,1,1,gaze,flags,1448161783132,974,241,7,1
m,1,1,gaze,flags,1448161783232,972,256,7,0
m,1,1,gaze,flags,1448161783333,968,257,7,0
m,1,1,gaze,flags,1448161783433,971,256,7,0
m,1,1,gaze,flags,1448161783532,967,262,7,0
m,1,1,gaze,flags,1448161783633,964,269,7,0
m,1,1,gaze,flags,1448161783732,960,273,7,0
m,1,1,gaze,flags,1448161783832,959,276,7,0
m,1,1,gaze,flags,1448161783933,954,278,7,0
m,1,1,gaze,flags,1448161784033,982,398,8,1
m,1,1,gaze,flags,1448161784134,989,413,8,0
m,1,1,gaze,flags,1448161784234,989,417,8,0
m,1,1,gaze,flags,1448161784334,990,418,8,0
m,1,1,gaze,flags,1448161784434,702,417,-1,0
m,1,1,gaze,flags,1448161784533,730,464,-1,0
m,1,1,gaze,flags,1448161784634,730,464,-1,0
m,1,1,gaze,flags,1448161784734,730,464,-1,0
m,1,1,gaze,flags,1448161784834,594,353,-1,0
m,1,1,gaze,flags,1448161784934,594,349,-1,0
m,1,1,gaze,flags,1448161785034,590,344,-1,0
m,1,1,gaze,flags,1448161785134,583,348,-1,0
m,1,1,gaze,flags,1448161785234,594,389,5,1
m,1,1,gaze,flags,1448161785335,592,385,5,0
m,1,1,gaze,flags,1448161785434,588,385,5,0
m,1,1,gaze,flags,1448161785535,586,385,5,0
m,1,1,gaze,flags,1448161785635,586,383,5,0
m,1,1,gaze,flags,1448161785734,585,382,5,0
m,1,1,gaze,flags,1448161785835,232,433,2,1
m,1,1,gaze,flags,1448161785934,233,434,2,0
m,1,1,gaze,flags,1448161786035,232,439,2,0
m,1,1,gaze,flags,1448161786135,231,440,2,0
m,1,1,gaze,flags,1448161786234,289,519,-1,0
m,1,1,gaze,flags,1448161786334,290,518,-1,0
m,1,1,gaze,flags,1448161786435,290,518,-1,0
m,1,1,gaze,flags,1448161786535,290,518,-1,0
m,1,1,gaze,flags,1448161786635,290,518,-1,0
m,1,1,gaze,flags,1448161786735,290,518,-1,0
m,1,1,gaze,flags,1448161786835,290,518,-1,0
m,1,1,gaze,flags,1448161786935,934,498,-1,0
m,1,1,gaze,flags,1448161787035,870,376,-1,0
