
participant,condition,block,input,stimulus,timestamp,xmousex,ymousey,region,triggered
m,1,3,gaze,mushrooms,1448161896466,474,445,-1,0
m,1,3,gaze,mushrooms,1448161896566,254,418,-1,0
m,1,3,gaze,mushrooms,1448161896666,368,423,-1,0
m,1,3,gaze,mushrooms,1448161896766,552,432,5,1
m,1,3,gaze,mushrooms,1448161896866,556,430,5,0
m,1,3,gaze,mushrooms,1448161896966,557,431,5,0
m,1,3,gaze,mushrooms,1448161897066,558,430,5,0
m,1,3,gaze,mushrooms,1448161897166,558,428,5,0
m,1,3,gaze,mushrooms,1448161897266,560,426,5,0
m,1,3,gaze,mushrooms,1448161897365,560,428,5,0
m,1,3,gaze,mushrooms,1448161897466,560,428,5,0
m,1,3,gaze,mushrooms,1448161897566,558,428,5,0
m,1,3,gaze,mushrooms,1448161897666,559,427,5,0
m,1,3,gaze,mushrooms,1448161897766,560,426,5,0
m,1,3,gaze,mushrooms,1448161897866,593,263,4,1
m,1,3,gaze,mushrooms,1448161897966,588,253,4,0
m,1,3,gaze,mushrooms,1448161898066,585,252,4,0
m,1,3,gaze,mushrooms,1448161898166,554,201,-1,0
m,1,3,gaze,mushrooms,1448161898267,558,196,-1,0
m,1,3,gaze,mushrooms,1448161898367,562,197,-1,0
m,1,3,gaze,mushrooms,1448161898467,563,198,-1,0
m,1,3,gaze,mushrooms,1448161898568,566,198,-1,0
m,1,3,gaze,mushrooms,1448161898667,566,200,-1,0
m,1,3,gaze,mushrooms,1448161898767,564,74,3,1
m,1,3,gaze,mushrooms,1448161898867,565,81,3,0
m,1,3,gaze,mushrooms,1448161898967,566,76,3,0
m,1,3,gaze,mushrooms,1448161899068,564,76,3,0
m,1,3,gaze,mushrooms,1448161899168,564,70,3,0
m,1,3,gaze,mushrooms,1448161899268,563,62,3,0
m,1,3,gaze,mushrooms,1448161899368,564,60,3,0
m,1,3,gaze,mushrooms,1448161899468,564,56,3,0
m,1,3,gaze,mushrooms,1448161899569,564,54,3,0
m,1,3,gaze,mushrooms,1448161899668,562,55,3,0
m,1,3,gaze,mushrooms,1448161899769,562,54,3,0
m,1,3,gaze,mushrooms,1448161899868,561,53,3,0
m,1,3,gaze,mushrooms,1448161899968,917,50,-1,0
m,1,3,gaze,mushrooms,1448161900069,904,51,-1,0
m,1,3,gaze,mushrooms,1448161900168,908,56,-1,0
m,1,3,gaze,mushrooms,1448161900268,958,66,6,1
m,1,3,gaze,mushrooms,1448161900369,973,61,6,0
m,1,3,gaze,mushrooms,1448161900468,971,67,6,0
m,1,3,gaze,mushrooms,1448161900568,969,68,6,0
m,1,3,gaze,mushrooms,1448161900668,973,64,6,0
m,1,3,gaze,mushrooms,1448161900769,973,60,6,0
m,1,3,gaze,mushrooms,1448161900868,972,56,6,0
m,1,3,gaze,mushrooms,1448161900969,970,54,6,0
m,1,3,gaze,mushrooms,1448161901068,970,49,6,0
m,1,3,gaze,mushrooms,1448161901168,967,46,6,0
m,1,3,gaze,mushrooms,1448161901269,965,44,6,0
m,1,3,gaze,mushrooms,1448161901369,965,39,6,0
m,1,3,gaze,mushrooms,1448161901469,1013,266,7,1
m,1,3,gaze,mushrooms,1448161901568,1002,259,7,0
m,1,3,gaze,mushrooms,1448161901669,1002,262,7,0
m,1,3,gaze,mushrooms,1448161901769,1000,264,7,0
m,1,3,gaze,mushrooms,1448161901868,998,263,7,0
m,1,3,gaze,mushrooms,1448161901969,997,261,7,0
m,1,3,gaze,mushrooms,1448161902069,997,261,7,0
m,1,3,gaze,mushrooms,1448161902169,997,260,7,0
m,1,3,gaze,mushrooms,1448161902269,998,259,7,0
m,1,3,gaze,mushrooms,1448161902368,998,256,7,0
m,1,3,gaze,mushrooms,1448161902469,999,254,7,0
m,1,3,gaze,mushrooms,1448161902569,1000,253,7,0
m,1,3,gaze,mushrooms,1448161902669,1001,252,7,0
m,1,3,gaze,mushrooms,1448161902769,996,412,8,1
m,1,3,gaze,mushrooms,1448161902869,981,414,8,0
m,1,3,gaze,mushrooms,1448161902969,972,414,8,0
m,1,3,gaze,mushrooms,1448161903069,974,413,8,0
m,1,3,gaze,mushrooms,1448161903169,977,410,8,0
m,1,3,gaze,mushrooms,1448161903269,977,407,8,0
m,1,3,gaze,mushrooms,1448161903370,979,406,8,0
m,1,3,gaze,mushrooms,1448161903470,981,404,8,0
m,1,3,gaze,mushrooms,1448161903570,984,402,8,0
m,1,3,gaze,mushrooms,1448161903670,984,401,8,0
m,1,3,gaze,mushrooms,1448161903770,984,401,8,0
m,1,3,gaze,mushrooms,1448161903870,984,399,8,0
m,1,3,gaze,mushrooms,1448161903970,985,400,8,0
m,1,3,gaze,mushrooms,1448161904070,591,427,5,1
m,1,3,gaze,mushrooms,1448161904170,586,428,5,0
m,1,3,gaze,mushrooms,1448161904270,584,428,5,0
m,1,3,gaze,mushrooms,1448161904370,583,426,5,0
m,1,3,gaze,mushrooms,1448161904470,583,426,5,0
m,1,3,gaze,mushrooms,1448161904571,581,426,5,0
m,1,3,gaze,mushrooms,1448161904670,581,426,5,0
m,1,3,gaze,mushrooms,1448161904770,581,424,5,0
m,1,3,gaze,mushrooms,1448161904872,580,422,5,0
m,1,3,gaze,mushrooms,1448161904971,588,240,4,1
m,1,3,gaze,mushrooms,1448161905072,590,234,4,0
m,1,3,gaze,mushrooms,1448161905171,588,230,4,0
m,1,3,gaze,mushrooms,1448161905272,586,222,4,0
m,1,3,gaze,mushrooms,1448161905371,582,215,4,0
m,1,3,gaze,mushrooms,1448161905471,581,213,4,0
m,1,3,gaze,mushrooms,1448161905572,580,213,4,0
m,1,3,gaze,mushrooms,1448161905671,580,211,4,0
m,1,3,gaze,mushrooms,1448161905771,578,210,4,0
m,1,3,gaze,mushrooms,1448161905872,577,210,4,0
m,1,3,gaze,mushrooms,1448161905971,575,208,4,0
m,1,3,gaze,mushrooms,1448161906072,574,208,4,0
m,1,3,gaze,mushrooms,1448161906172,574,32,3,1
m,1,3,gaze,mushrooms,1448161906271,576,44,3,0
m,1,3,gaze,mushrooms,1448161906371,577,49,3,0
m,1,3,gaze,mushrooms,1448161906472,574,44,3,0
m,1,3,gaze,mushrooms,1448161906571,570,41,3,0
m,1,3,gaze,mushrooms,1448161906672,569,37,3,0
m,1,3,gaze,mushrooms,1448161906771,569,33,3,0
m,1,3,gaze,mushrooms,1448161906872,569,33,3,0
m,1,3,gaze,mushrooms,1448161906972,569,33,3,0
m,1,3,gaze,mushrooms,1448161907071,575,0,-1,0
m,1,3,gaze,mushrooms,1448161907172,572,0,-1,0
m,1,3,gaze,mushrooms,1448161907272,572,0,-1,0
m,1,3,gaze,mushrooms,1448161907372,572,0,-1,0
m,1,3,gaze,mushrooms,1448161907472,182,4,-1,0
m,1,3,gaze,mushrooms,1448161907572,182,4,-1,0
m,1,3,gaze,mushrooms,1448161907672,182,4,-1,0
m,1,3,gaze,mushrooms,1448161907773,169,5,-1,0
m,1,3,gaze,mushrooms,1448161907873,167,9,-1,0
m,1,3,gaze,mushrooms,1448161907973,168,9,-1,0
m,1,3,gaze,mushrooms,1448161908073,169,10,-1,0
m,1,3,gaze,mushrooms,1448161908173,170,12,-1,0
m,1,3,gaze,mushrooms,1448161908273,536,56,3,1
m,1,3,gaze,mushrooms,1448161908373,526,45,-1,0
m,1,3,gaze,mushrooms,1448161908473,187,26,-1,0
m,1,3,gaze,mushrooms,1448161908573,201,30,0,1
